time, SM temperature, SM core voltage, term3, term4, term5, term6, term7, term8, term9, term10, term11, term12, term13, term14, term15, term16, term17, term18, term19, term20, term21, term22, term23, term24, term25, term26, term27, term28, term29, term30, term31, term32, term33, term34, term35, term36, term37, term38, term39, term40, term41, term42, term43, term44, term45, term46, term47, term48, term49, term50, term51, term52, term53, term54, term55, term56, term57, term58, term59, term60, term61, term62, term63, term64, term65, term66, term67, term68, term69, term70, term71, term72, term73, term74, term75, term76, term77, term78, term79, term80, term81, term82, term83, term84, term85, term86, term87, term88, term89, term90, term91, term92, term93, term94, term95, term96, term97, term98, term99, term100, term101, term102, term103, term104, term105, term106, term107, term108, term109, term110, term111, term112, term113, term114, term115, term116, term117, term118, term119, term120, term121, term122, term123, term124, term125, term126,
0.50, 43.31, 1.00, 45687, 45989, 46916, 47156, 47374, 47651, 47618, 48134, 47046, 46941, 47257, 45598, 45826, 46345, 46804, 47293, 48123, 48231, 48207, 47458, 46908, 46499, 47744, 46891, 46427, 47428, 45797, 45593, 47551, 47465, 47863, 47538, 47472, 47331, 47152, 46338, 47676, 47065, 45782, 45275, 47633, 47186, 46710, 46832, 45843, 46156, 47106, 45598, 47608, 47232, 47126, 46098, 46297, 46451, 45585, 47210, 46889, 47601, 47524, 46898, 47289, 47514, 45631, 45682, 46163, 46342, 47444, 47402, 47145, 47233, 46689, 47513, 47027, 47434, 47747, 47478, 47004, 47171, 46905, 45588, 46874, 46536, 45780, 46824, 46802, 47961, 47799, 45593, 45798, 47493, 47203, 47445, 47360, 47016, 47860, 46602, 47056, 46955, 47225, 47454, 46494, 46187, 47219, 48425, 47453, 47246, 45896, 47050, 47120, 47401, 47945, 47484, 46900, 46709, 48236, 49585, 48795, 48193, 48267, 48164, 45915, 0, 0, 0
0.54, 44.30, 1.00, 45685, 45993, 46922, 47146, 47373, 47638, 47617, 48125, 47045, 46940, 47265, 45595, 45832, 46351, 46796, 47284, 48133, 48227, 48199, 47458, 46911, 46500, 47743, 46885, 46428, 47423, 45801, 45592, 47555, 47468, 47858, 47540, 47481, 47330, 47159, 46327, 47670, 47051, 45776, 45277, 47639, 47179, 46709, 46842, 45846, 46151, 47098, 45599, 47605, 47234, 47126, 46096, 46281, 46451, 45583, 47207, 46887, 47599, 47518, 46891, 47288, 47505, 45633, 45681, 46165, 46339, 47433, 47407, 47154, 47228, 46692, 47508, 47026, 47441, 47746, 47475, 47005, 47176, 46904, 45591, 46882, 46535, 45772, 46821, 46802, 47972, 47800, 45594, 45788, 47485, 47201, 47448, 47360, 47014, 47860, 46601, 47050, 46959, 47224, 47454, 46493, 46190, 47209, 48424, 47453, 47249, 45903, 47042, 47121, 47411, 47941, 47472, 46901, 46703, 48229, 49586, 48798, 48195, 48271, 48179, 45915, 0, 0, 0
0.59, 43.80, 1.00, 45697, 45995, 46917, 47140, 47373, 47638, 47611, 48135, 47033, 46945, 47265, 45600, 45826, 46344, 46802, 47289, 48122, 48226, 48217, 47457, 46908, 46499, 47744, 46887, 46430, 47418, 45799, 45596, 47549, 47462, 47854, 47529, 47481, 47332, 47159, 46328, 47682, 47063, 45784, 45284, 47640, 47190, 46710, 46837, 45843, 46158, 47102, 45600, 47609, 47233, 47130, 46100, 46290, 46449, 45577, 47208, 46879, 47593, 47516, 46881, 47283, 47501, 45632, 45683, 46164, 46340, 47431, 47404, 47152, 47233, 46685, 47512, 47027, 47442, 47744, 47469, 46989, 47183, 46902, 45586, 46876, 46534, 45778, 46821, 46810, 47967, 47805, 45591, 45798, 47477, 47207, 47435, 47360, 47007, 47859, 46600, 47048, 46959, 47235, 47451, 46495, 46191, 47213, 48418, 47457, 47251, 45902, 47050, 47123, 47406, 47948, 47477, 46894, 46700, 48224, 49593, 48799, 48197, 48268, 48163, 45917, 0, 0, 0
0.63, 43.31, 1.00, 45701, 45999, 46929, 47152, 47380, 47640, 47611, 48133, 47038, 46940, 47260, 45595, 45827, 46343, 46801, 47286, 48127, 48215, 48211, 47451, 46908, 46502, 47744, 46889, 46418, 47420, 45793, 45592, 47551, 47464, 47864, 47533, 47474, 47331, 47157, 46326, 47675, 47064, 45779, 45276, 47637, 47187, 46704, 46848, 45834, 46156, 47108, 45601, 47614, 47234, 47123, 46097, 46292, 46458, 45587, 47214, 46890, 47589, 47524, 46888, 47290, 47503, 45640, 45673, 46165, 46338, 47427, 47405, 47144, 47226, 46685, 47511, 47029, 47446, 47740, 47473, 46997, 47177, 46904, 45581, 46878, 46536, 45776, 46826, 46801, 47958, 47800, 45596, 45798, 47476, 47207, 47442, 47368, 47015, 47858, 46605, 47052, 46962, 47231, 47454, 46491, 46199, 47218, 48426, 47452, 47248, 45905, 47042, 47119, 47403, 47950, 47478, 46902, 46704, 48227, 49588, 48800, 48191, 48269, 48159, 45916, 0, 0, 0
0.67, 44.79, 1.00, 45696, 46002, 46924, 47149, 47374, 47640, 47612, 48140, 47039, 46937, 47264, 45600, 45832, 46349, 46800, 47290, 48129, 48220, 48216, 47453, 46912, 46499, 47739, 46890, 46422, 47421, 45792, 45597, 47553, 47457, 47868, 47527, 47474, 47331, 47169, 46325, 47675, 47068, 45784, 45284, 47638, 47191, 46702, 46850, 45839, 46149, 47097, 45606, 47608, 47236, 47127, 46096, 46290, 46445, 45593, 47217, 46883, 47593, 47518, 46897, 47289, 47504, 45633, 45671, 46172, 46340, 47429, 47407, 47141, 47233, 46685, 47515, 47027, 47439, 47744, 47476, 46999, 47190, 46914, 45583, 46876, 46539, 45779, 46828, 46802, 47963, 47798, 45597, 45788, 47481, 47210, 47439, 47365, 47018, 47862, 46598, 47048, 46958, 47233, 47451, 46489, 46199, 47224, 48422, 47457, 47251, 45900, 47042, 47117, 47411, 47953, 47483, 46904, 46710, 48234, 49585, 48795, 48191, 48262, 48167, 45914, 0, 0, 0
0.71, 43.31, 1.00, 45696, 45987, 46919, 47147, 47378, 47646, 47609, 48140, 47042, 46945, 47259, 45594, 45820, 46346, 46803, 47284, 48124, 48221, 48213, 47448, 46906, 46503, 47737, 46880, 46422, 47420, 45791, 45593, 47549, 47465, 47856, 47532, 47478, 47338, 47164, 46334, 47676, 47065, 45778, 45277, 47634, 47186, 46710, 46841, 45839, 46152, 47108, 45599, 47605, 47247, 47135, 46098, 46293, 46454, 45590, 47220, 46890, 47593, 47526, 46899, 47288, 47502, 45632, 45689, 46167, 46343, 47430, 47402, 47155, 47235, 46695, 47505, 47024, 47434, 47748, 47473, 46995, 47185, 46908, 45587, 46877, 46538, 45775, 46831, 46805, 47958, 47807, 45596, 45796, 47496, 47208, 47440, 47367, 47011, 47863, 46606, 47051, 46951, 47235, 47450, 46499, 46194, 47225, 48429, 47446, 47247, 45892, 47047, 47116, 47402, 47953, 47487, 46900, 46712, 48238, 49590, 48806, 48192, 48262, 48169, 45916, 0, 0, 0
0.75, 43.80, 1.00, 45698, 45990, 46917, 47139, 47381, 47640, 47621, 48135, 47042, 46950, 47268, 45596, 45834, 46345, 46802, 47281, 48118, 48221, 48204, 47452, 46915, 46500, 47741, 46889, 46421, 47423, 45785, 45592, 47553, 47467, 47860, 47529, 47459, 47334, 47164, 46337, 47680, 47063, 45785, 45281, 47632, 47189, 46719, 46852, 45841, 46153, 47119, 45600, 47608, 47243, 47129, 46099, 46291, 46451, 45595, 47226, 46880, 47590, 47511, 46882, 47289, 47498, 45634, 45673, 46164, 46334, 47430, 47407, 47145, 47235, 46689, 47515, 47021, 47437, 47742, 47473, 46995, 47178, 46910, 45580, 46891, 46535, 45775, 46823, 46811, 47969, 47806, 45593, 45796, 47493, 47212, 47440, 47370, 47016, 47858, 46605, 47050, 46959, 47229, 47446, 46492, 46191, 47223, 48426, 47454, 47249, 45894, 47049, 47126, 47405, 47954, 47482, 46901, 46708, 48226, 49585, 48795, 48189, 48263, 48172, 45912, 0, 0, 0
0.79, 44.30, 1.00, 45704, 45995, 46916, 47144, 47374, 47640, 47620, 48138, 47042, 46949, 47269, 45598, 45829, 46344, 46803, 47282, 48117, 48229, 48207, 47457, 46914, 46506, 47742, 46889, 46425, 47419, 45790, 45597, 47550, 47467, 47865, 47539, 47466, 47329, 47161, 46328, 47677, 47061, 45782, 45274, 47634, 47185, 46707, 46849, 45849, 46148, 47110, 45607, 47608, 47236, 47134, 46094, 46294, 46447, 45584, 47215, 46878, 47591, 47511, 46889, 47285, 47503, 45630, 45674, 46169, 46338, 47428, 47403, 47152, 47233, 46692, 47517, 47019, 47435, 47742, 47477, 46989, 47182, 46907, 45582, 46886, 46542, 45771, 46834, 46808, 47960, 47807, 45592, 45798, 47496, 47208, 47439, 47363, 47014, 47858, 46599, 47045, 46953, 47237, 47452, 46494, 46192, 47223, 48426, 47445, 47243, 45899, 47047, 47123, 47416, 47951, 47484, 46901, 46704, 48229, 49582, 48793, 48190, 48266, 48165, 45901, 0, 0, 0
0.84, 43.80, 1.00, 45691, 45992, 46926, 47152, 47380, 47642, 47615, 48128, 47040, 46940, 47270, 45598, 45830, 46341, 46790, 47285, 48120, 48225, 48203, 47453, 46912, 46501, 47744, 46890, 46430, 47414, 45786, 45599, 47551, 47465, 47858, 47543, 47477, 47329, 47161, 46333, 47679, 47069, 45777, 45281, 47634, 47196, 46715, 46830, 45838, 46145, 47111, 45597, 47603, 47237, 47133, 46092, 46291, 46456, 45591, 47216, 46879, 47593, 47508, 46903, 47287, 47500, 45625, 45686, 46172, 46341, 47436, 47409, 47158, 47229, 46686, 47502, 47020, 47445, 47748, 47475, 46989, 47191, 46908, 45582, 46891, 46543, 45763, 46822, 46801, 47960, 47796, 45590, 45794, 47492, 47211, 47440, 47357, 47005, 47856, 46592, 47049, 46955, 47229, 47444, 46495, 46190, 47226, 48425, 47452, 47242, 45885, 47024, 47125, 47402, 47947, 47479, 46900, 46703, 48227, 49588, 48793, 48185, 48256, 48161, 45909, 0, 0, 0
0.88, 44.30, 1.00, 45703, 45999, 46923, 47150, 47374, 47643, 47616, 48132, 47033, 46943, 47262, 45598, 45823, 46340, 46798, 47279, 48122, 48226, 48211, 47449, 46910, 46499, 47737, 46883, 46423, 47416, 45786, 45593, 47550, 47465, 47863, 47525, 47469, 47332, 47157, 46325, 47685, 47066, 45776, 45286, 47637, 47186, 46706, 46831, 45838, 46147, 47113, 45597, 47604, 47241, 47130, 46100, 46294, 46451, 45585, 47210, 46892, 47588, 47507, 46890, 47282, 47510, 45631, 45683, 46172, 46340, 47440, 47412, 47164, 47231, 46693, 47510, 47026, 47441, 47743, 47470, 46991, 47181, 46914, 45588, 46881, 46540, 45771, 46818, 46807, 47957, 47801, 45594, 45794, 47491, 47211, 47445, 47362, 47018, 47859, 46597, 47043, 46958, 47233, 47448, 46498, 46191, 47223, 48426, 47444, 47254, 45894, 47039, 47120, 47408, 47948, 47481, 46907, 46707, 48220, 49579, 48804, 48185, 48258, 48177, 45919, 0, 0, 0
0.92, 43.80, 1.00, 45704, 46003, 46922, 47153, 47386, 47651, 47620, 48138, 47038, 46949, 47260, 45600, 45830, 46345, 46797, 47287, 48125, 48227, 48217, 47453, 46910, 46501, 47743, 46886, 46425, 47413, 45789, 45600, 47551, 47469, 47865, 47533, 47469, 47332, 47159, 46325, 47689, 47067, 45777, 45280, 47633, 47182, 46710, 46845, 45842, 46155, 47114, 45598, 47608, 47239, 47127, 46100, 46286, 46454, 45591, 47220, 46893, 47597, 47507, 46896, 47285, 47509, 45638, 45679, 46168, 46342, 47444, 47404, 47162, 47242, 46687, 47508, 47024, 47442, 47747, 47473, 46998, 47182, 46915, 45584, 46887, 46547, 45767, 46816, 46806, 47967, 47797, 45591, 45795, 47483, 47207, 47454, 47372, 47008, 47862, 46604, 47044, 46961, 47235, 47454, 46505, 46188, 47223, 48437, 47448, 47249, 45894, 47040, 47114, 47413, 47954, 47483, 46905, 46708, 48215, 49590, 48793, 48193, 48259, 48168, 45910, 0, 0, 0
0.96, 43.80, 1.00, 45701, 45991, 46925, 47150, 47386, 47640, 47611, 48138, 47045, 46943, 47262, 45596, 45826, 46342, 46795, 47288, 48131, 48227, 48212, 47451, 46897, 46497, 47746, 46882, 46424, 47420, 45785, 45601, 47556, 47469, 47860, 47531, 47480, 47332, 47169, 46331, 47685, 47070, 45776, 45280, 47638, 47186, 46707, 46842, 45840, 46152, 47113, 45597, 47605, 47232, 47129, 46098, 46277, 46449, 45587, 47214, 46891, 47595, 47513, 46884, 47282, 47506, 45637, 45684, 46164, 46342, 47437, 47412, 47159, 47237, 46687, 47512, 47024, 47442, 47748, 47471, 46985, 47179, 46909, 45586, 46885, 46540, 45767, 46819, 46807, 47970, 47796, 45589, 45800, 47499, 47207, 47446, 47372, 47012, 47860, 46596, 47047, 46962, 47232, 47448, 46497, 46185, 47220, 48434, 47447, 47244, 45904, 47048, 47116, 47412, 47955, 47484, 46899, 46703, 48229, 49588, 48798, 48198, 48259, 48172, 45916, 0, 0, 0
1.00, 43.31, 1.00, 45689, 45991, 46924, 47150, 47390, 47642, 47623, 48141, 47046, 46949, 47254, 45599, 45832, 46343, 46797, 47285, 48125, 48236, 48214, 47462, 46910, 46499, 47743, 46886, 46427, 47419, 45786, 45602, 47552, 47470, 47854, 47526, 47477, 47331, 47167, 46332, 47691, 47069, 45774, 45285, 47636, 47196, 46714, 46838, 45846, 46157, 47121, 45600, 47603, 47236, 47116, 46099, 46295, 46443, 45589, 47213, 46891, 47586, 47515, 46889, 47284, 47504, 45638, 45676, 46173, 46343, 47443, 47406, 47154, 47231, 46691, 47517, 47029, 47445, 47752, 47472, 46987, 47183, 46907, 45580, 46885, 46540, 45769, 46828, 46805, 47972, 47799, 45592, 45795, 47506, 47203, 47443, 47369, 47015, 47861, 46606, 47044, 46955, 47235, 47457, 46500, 46199, 47225, 48436, 47444, 47245, 45901, 47044, 47115, 47406, 47958, 47484, 46901, 46704, 48232, 49586, 48802, 48192, 48261, 48168, 45923, 0, 0, 0
1.05, 44.30, 1.00, 45694, 45988, 46915, 47142, 47385, 47638, 47617, 48134, 47049, 46939, 47258, 45601, 45826, 46344, 46792, 47280, 48135, 48228, 48219, 47450, 46908, 46501, 47740, 46885, 46423, 47422, 45791, 45600, 47552, 47469, 47851, 47523, 47474, 47337, 47166, 46331, 47690, 47065, 45779, 45286, 47636, 47188, 46702, 46855, 45842, 46148, 47115, 45599, 47602, 47239, 47125, 46101, 46279, 46448, 45585, 47215, 46891, 47593, 47512, 46887, 47282, 47508, 45641, 45690, 46172, 46352, 47453, 47408, 47156, 47228, 46690, 47511, 47025, 47438, 47752, 47469, 46994, 47183, 46905, 45578, 46885, 46533, 45775, 46822, 46801, 47958, 47793, 45590, 45796, 47496, 47206, 47451, 47368, 47019, 47856, 46599, 47052, 46955, 47227, 47452, 46501, 46193, 47224, 48437, 47453, 47251, 45901, 47043, 47116, 47417, 47944, 47486, 46905, 46703, 48232, 49589, 48799, 48189, 48264, 48178, 45910, 0, 0, 0
1.09, 43.31, 1.00, 45691, 46000, 46922, 47150, 47388, 47637, 47619, 48141, 47047, 46959, 47266, 45607, 45826, 46349, 46797, 47283, 48129, 48224, 48219, 47457, 46912, 46495, 47738, 46887, 46430, 47422, 45786, 45599, 47549, 47458, 47856, 47532, 47473, 47327, 47158, 46326, 47687, 47066, 45773, 45278, 47635, 47191, 46711, 46849, 45838, 46153, 47114, 45597, 47604, 47233, 47127, 46095, 46291, 46454, 45591, 47217, 46893, 47596, 47514, 46899, 47292, 47506, 45644, 45678, 46174, 46343, 47443, 47412, 47149, 47232, 46687, 47514, 47031, 47436, 47753, 47478, 46994, 47175, 46913, 45592, 46882, 46546, 45779, 46829, 46806, 47964, 47793, 45587, 45799, 47503, 47198, 47448, 47369, 47021, 47862, 46602, 47047, 46958, 47234, 47451, 46499, 46196, 47227, 48436, 47454, 47242, 45897, 47041, 47123, 47412, 47936, 47493, 46908, 46707, 48234, 49591, 48806, 48192, 48257, 48164, 45915, 0, 0, 0
1.13, 44.30, 1.00, 45711, 46003, 46922, 47149, 47387, 47643, 47616, 48141, 47046, 46948, 47257, 45600, 45830, 46342, 46796, 47284, 48136, 48228, 48215, 47447, 46910, 46493, 47743, 46887, 46433, 47425, 45799, 45594, 47556, 47467, 47869, 47532, 47473, 47336, 47160, 46329, 47695, 47066, 45766, 45283, 47634, 47189, 46710, 46837, 45849, 46141, 47116, 45600, 47610, 47232, 47123, 46095, 46291, 46452, 45590, 47214, 46886, 47582, 47511, 46902, 47286, 47506, 45638, 45678, 46177, 46348, 47445, 47405, 47153, 47233, 46695, 47518, 47032, 47443, 47748, 47473, 47000, 47180, 46903, 45582, 46883, 46546, 45773, 46828, 46809, 47961, 47793, 45585, 45797, 47496, 47205, 47448, 47377, 47017, 47859, 46601, 47050, 46958, 47235, 47457, 46494, 46195, 47225, 48436, 47445, 47242, 45894, 47052, 47127, 47408, 47945, 47483, 46905, 46712, 48224, 49585, 48795, 48201, 48262, 48163, 45919, 0, 0, 0
